,acousticness,analysis_url,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,title,track_href,type,uri,valence
5565,0.105,https://api.spotify.com/v1/audio-analysis/5zB3ACfuxVPabL8VfDMFzt,Chase & Status,0.407,234920,0.798,drum-and-bass,5zB3ACfuxVPabL8VfDMFzt,0.0,10,0.637,-3.046,0,0.0859,131.815,4,Let You Go,https://api.spotify.com/v1/tracks/5zB3ACfuxVPabL8VfDMFzt,audio_features,spotify:track:5zB3ACfuxVPabL8VfDMFzt,0.289
5566,0.00523,https://api.spotify.com/v1/audio-analysis/5uFNJWnU1imR5jC5FuSLQM,Chase & Status,0.45,233667,0.846,drum-and-bass,5uFNJWnU1imR5jC5FuSLQM,0.0,9,0.228,-4.712,0,0.0472,140.042,4,Blind Faith,https://api.spotify.com/v1/tracks/5uFNJWnU1imR5jC5FuSLQM,audio_features,spotify:track:5uFNJWnU1imR5jC5FuSLQM,0.402
5567,0.0127,https://api.spotify.com/v1/audio-analysis/3et6m2XCVK7n4mpDaSbuUP,Chase & Status,0.471,274200,0.781,drum-and-bass,3et6m2XCVK7n4mpDaSbuUP,0.000668,2,0.0775,-5.68,1,0.0492,175.05,4,Fool Yourself,https://api.spotify.com/v1/tracks/3et6m2XCVK7n4mpDaSbuUP,audio_features,spotify:track:3et6m2XCVK7n4mpDaSbuUP,0.255
5568,0.00138,https://api.spotify.com/v1/audio-analysis/19iA8WqwBMSqR0JjxndLQ9,Chase & Status,0.597,209440,0.953,drum-and-bass,19iA8WqwBMSqR0JjxndLQ9,1.33e-05,2,0.0813,-3.443,1,0.105,140.14,4,Hypest Hype,https://api.spotify.com/v1/tracks/19iA8WqwBMSqR0JjxndLQ9,audio_features,spotify:track:19iA8WqwBMSqR0JjxndLQ9,0.515
5569,0.000681,https://api.spotify.com/v1/audio-analysis/5gs7B02pn2jBl2zYIv5MNc,Chase & Status,0.425,188227,0.903,drum-and-bass,5gs7B02pn2jBl2zYIv5MNc,0.0,9,0.388,-3.697,1,0.261,126.124,5,Hitz,https://api.spotify.com/v1/tracks/5gs7B02pn2jBl2zYIv5MNc,audio_features,spotify:track:5gs7B02pn2jBl2zYIv5MNc,0.484
5570,0.0152,https://api.spotify.com/v1/audio-analysis/2hkoXjaVfFYz26QyXusyA0,Chase & Status,0.68,213840,0.814,drum-and-bass,2hkoXjaVfFYz26QyXusyA0,0.0,11,0.273,-5.621,1,0.16,139.884,4,Heavy,https://api.spotify.com/v1/tracks/2hkoXjaVfFYz26QyXusyA0,audio_features,spotify:track:2hkoXjaVfFYz26QyXusyA0,0.694
5571,0.000277,https://api.spotify.com/v1/audio-analysis/0XcRZnuMFWcecrHRrlLsS3,Chase & Status,0.513,238747,0.805,drum-and-bass,0XcRZnuMFWcecrHRrlLsS3,0.0,9,0.177,-4.765,0,0.0535,139.962,4,Brixton Briefcase,https://api.spotify.com/v1/tracks/0XcRZnuMFWcecrHRrlLsS3,audio_features,spotify:track:0XcRZnuMFWcecrHRrlLsS3,0.194
5572,0.00558,https://api.spotify.com/v1/audio-analysis/2ekdOcJx8bhGhFUyVoeloE,Chase & Status,0.569,239707,0.983,drum-and-bass,2ekdOcJx8bhGhFUyVoeloE,0.144,1,0.34,-3.917,1,0.343,174.965,4,Hocus Pocus,https://api.spotify.com/v1/tracks/2ekdOcJx8bhGhFUyVoeloE,audio_features,spotify:track:2ekdOcJx8bhGhFUyVoeloE,0.336
5573,0.0233,https://api.spotify.com/v1/audio-analysis/7Bhfq1aHJLumXR2jDAKHkL,Chase & Status,0.533,250413,0.808,drum-and-bass,7Bhfq1aHJLumXR2jDAKHkL,0.0,4,0.282,-5.139,0,0.048,140.04,4,Flashing Lights,https://api.spotify.com/v1/tracks/7Bhfq1aHJLumXR2jDAKHkL,audio_features,spotify:track:7Bhfq1aHJLumXR2jDAKHkL,0.274
5574,0.0104,https://api.spotify.com/v1/audio-analysis/12HkVLtP7V4NvIso0LA7cJ,Chase & Status,0.54,298560,0.757,drum-and-bass,12HkVLtP7V4NvIso0LA7cJ,0.0,10,0.295,-4.924,1,0.0285,139.936,4,Embrace,https://api.spotify.com/v1/tracks/12HkVLtP7V4NvIso0LA7cJ,audio_features,spotify:track:12HkVLtP7V4NvIso0LA7cJ,0.129
5575,0.000214,https://api.spotify.com/v1/audio-analysis/3A2RiMfyOrRgezvBR4i1vX,Chase & Status,0.531,260427,0.919,drum-and-bass,3A2RiMfyOrRgezvBR4i1vX,0.000846,9,0.135,-5.531,0,0.043,139.945,4,Time,https://api.spotify.com/v1/tracks/3A2RiMfyOrRgezvBR4i1vX,audio_features,spotify:track:3A2RiMfyOrRgezvBR4i1vX,0.44
5576,0.0823,https://api.spotify.com/v1/audio-analysis/05L7IoYw5GOmhjMoeVKWuk,Chase & Status,0.591,225107,0.539,drum-and-bass,05L7IoYw5GOmhjMoeVKWuk,0.000125,4,0.351,-6.443,0,0.0288,140.087,4,Midnight Caller,https://api.spotify.com/v1/tracks/05L7IoYw5GOmhjMoeVKWuk,audio_features,spotify:track:05L7IoYw5GOmhjMoeVKWuk,0.289
5577,0.00929,https://api.spotify.com/v1/audio-analysis/4eA2rWnbSenypoOsoeWF7r,Chase & Status,0.324,200600,0.783,drum-and-bass,4eA2rWnbSenypoOsoeWF7r,0.0117,1,0.0888,-4.808,0,0.0346,116.704,3,End Credits,https://api.spotify.com/v1/tracks/4eA2rWnbSenypoOsoeWF7r,audio_features,spotify:track:4eA2rWnbSenypoOsoeWF7r,0.0788
5578,0.876,https://api.spotify.com/v1/audio-analysis/08z98esbKr0W5SfZG6Mqmn,Chase & Status,0.468,287578,0.263,drum-and-bass,08z98esbKr0W5SfZG6Mqmn,0.0,9,0.102,-12.143,0,0.0413,103.001,4,Time - Live Lounge Version,https://api.spotify.com/v1/tracks/08z98esbKr0W5SfZG6Mqmn,audio_features,spotify:track:08z98esbKr0W5SfZG6Mqmn,0.167
5579,0.0249,https://api.spotify.com/v1/audio-analysis/6Nmhw9OygQsiXAeCIpUgwA,Chase & Status,0.575,268242,0.703,drum-and-bass,6Nmhw9OygQsiXAeCIpUgwA,0.000138,4,0.0707,-6.428,1,0.0361,137.999,4,Rope - Live Lounge Version,https://api.spotify.com/v1/tracks/6Nmhw9OygQsiXAeCIpUgwA,audio_features,spotify:track:6Nmhw9OygQsiXAeCIpUgwA,0.31
5580,0.000123,https://api.spotify.com/v1/audio-analysis/5Qjt6zwxuk708FpK9TKp6K,Chase & Status,0.43,293600,0.849,drum-and-bass,5Qjt6zwxuk708FpK9TKp6K,0.0499,4,0.152,-4.12,1,0.0359,175.008,4,End Credits - VIP Mix,https://api.spotify.com/v1/tracks/5Qjt6zwxuk708FpK9TKp6K,audio_features,spotify:track:5Qjt6zwxuk708FpK9TKp6K,0.386
5581,6.34e-05,https://api.spotify.com/v1/audio-analysis/0FnhYK8wS9HhO3bFOVeKrf,Chase & Status,0.419,315667,0.905,drum-and-bass,0FnhYK8wS9HhO3bFOVeKrf,0.0667,10,0.107,-5.455,0,0.157,140.036,4,Let You Go - Nero Remix,https://api.spotify.com/v1/tracks/0FnhYK8wS9HhO3bFOVeKrf,audio_features,spotify:track:0FnhYK8wS9HhO3bFOVeKrf,0.108
5582,4.53e-05,https://api.spotify.com/v1/audio-analysis/2uYmIB176lsPlhYmX8ncyz,Chase & Status,0.33,287240,0.793,drum-and-bass,2uYmIB176lsPlhYmX8ncyz,0.306,10,0.106,-6.323,0,0.0638,173.972,4,Let You Go - Brookes Brothers Remix,https://api.spotify.com/v1/tracks/2uYmIB176lsPlhYmX8ncyz,audio_features,spotify:track:2uYmIB176lsPlhYmX8ncyz,0.453
5583,0.00512,https://api.spotify.com/v1/audio-analysis/4ixTWhz65a9KNUQhKblIHl,Chase & Status,0.691,301156,0.826,drum-and-bass,4ixTWhz65a9KNUQhKblIHl,5.9e-05,10,0.583,-5.101,0,0.461,128.054,4,Let You Go - Feed Me Remix,https://api.spotify.com/v1/tracks/4ixTWhz65a9KNUQhKblIHl,audio_features,spotify:track:4ixTWhz65a9KNUQhKblIHl,0.652
5584,0.00986,https://api.spotify.com/v1/audio-analysis/1RE2L5G2NHYJLHHff0mziy,Chase & Status,0.663,212373,0.957,drum-and-bass,1RE2L5G2NHYJLHHff0mziy,0.0,10,0.499,-3.23,0,0.358,132.001,4,Let You Go - Chase & Status VIP Mix,https://api.spotify.com/v1/tracks/1RE2L5G2NHYJLHHff0mziy,audio_features,spotify:track:1RE2L5G2NHYJLHHff0mziy,0.622
5585,0.00453,https://api.spotify.com/v1/audio-analysis/5JgmFSx3221DQUy8I76mOY,Chase & Status,0.334,370040,0.709,drum-and-bass,5JgmFSx3221DQUy8I76mOY,4.07e-05,9,0.559,-5.932,0,0.114,178.561,5,Blind Faith - MJ Cole Remix,https://api.spotify.com/v1/tracks/5JgmFSx3221DQUy8I76mOY,audio_features,spotify:track:5JgmFSx3221DQUy8I76mOY,0.321
5586,0.000966,https://api.spotify.com/v1/audio-analysis/5ruWnyGX0r6v8b2JisDHDo,Chase & Status,0.486,252560,0.927,drum-and-bass,5ruWnyGX0r6v8b2JisDHDo,0.0373,0,0.136,-4.798,1,0.0486,115.62,3,Blind Faith - Loadstar Remix,https://api.spotify.com/v1/tracks/5ruWnyGX0r6v8b2JisDHDo,audio_features,spotify:track:5ruWnyGX0r6v8b2JisDHDo,0.104
5587,0.00237,https://api.spotify.com/v1/audio-analysis/4tjGgsCVlsnM4F8lohoW6g,Chase & Status,0.516,307933,0.954,drum-and-bass,4tjGgsCVlsnM4F8lohoW6g,0.000184,9,0.374,-4.062,0,0.147,139.973,4,Blind Faith - Trolley Snatcha Remix,https://api.spotify.com/v1/tracks/4tjGgsCVlsnM4F8lohoW6g,audio_features,spotify:track:4tjGgsCVlsnM4F8lohoW6g,0.342
5588,0.00311,https://api.spotify.com/v1/audio-analysis/0o29MydrLZTpPOQbYM8JRv,Chase & Status,0.646,275589,0.842,drum-and-bass,0o29MydrLZTpPOQbYM8JRv,0.00707,9,0.0305,-4.842,0,0.0843,140.016,4,Time - C&S Champagne Bubbler Mix,https://api.spotify.com/v1/tracks/0o29MydrLZTpPOQbYM8JRv,audio_features,spotify:track:0o29MydrLZTpPOQbYM8JRv,0.712
5589,0.00115,https://api.spotify.com/v1/audio-analysis/6Ax9robIeHmWQ6jTjBfJZL,Chase & Status,0.416,291605,0.977,drum-and-bass,6Ax9robIeHmWQ6jTjBfJZL,0.0912,7,0.187,-3.097,1,0.11,115.986,4,Time - Wilkinson Remix,https://api.spotify.com/v1/tracks/6Ax9robIeHmWQ6jTjBfJZL,audio_features,spotify:track:6Ax9robIeHmWQ6jTjBfJZL,0.252
5590,9.73e-05,https://api.spotify.com/v1/audio-analysis/15DGRFYjm1JvLZ7CM17c3L,Chase & Status,0.668,260621,0.88,drum-and-bass,15DGRFYjm1JvLZ7CM17c3L,0.291,9,0.145,-6.107,0,0.0463,128.009,4,Time - Kamuki House Remix,https://api.spotify.com/v1/tracks/15DGRFYjm1JvLZ7CM17c3L,audio_features,spotify:track:15DGRFYjm1JvLZ7CM17c3L,0.268
5591,0.0109,https://api.spotify.com/v1/audio-analysis/2hv8haLMj1PoKz5u68Kqef,Chase & Status,0.526,253719,0.685,drum-and-bass,2hv8haLMj1PoKz5u68Kqef,0.00174,9,0.179,-9.005,0,0.0345,139.989,4,Time - Kev Willow Remix,https://api.spotify.com/v1/tracks/2hv8haLMj1PoKz5u68Kqef,audio_features,spotify:track:2hv8haLMj1PoKz5u68Kqef,0.409
5592,0.0119,https://api.spotify.com/v1/audio-analysis/51VFPw3wWe7pR2gpbufCT0,Chase & Status,0.386,210000,0.913,drum-and-bass,51VFPw3wWe7pR2gpbufCT0,0.0,9,0.275,-3.697,1,0.334,92.838,4,Hitz - Wretch 32 Remix,https://api.spotify.com/v1/tracks/51VFPw3wWe7pR2gpbufCT0,audio_features,spotify:track:51VFPw3wWe7pR2gpbufCT0,0.465
5593,0.000575,https://api.spotify.com/v1/audio-analysis/1WvPJI30mU2EOVxaYeoqgq,Chase & Status,0.584,253279,0.859,drum-and-bass,1WvPJI30mU2EOVxaYeoqgq,0.478,5,0.377,-5.719,0,0.315,141.984,4,Hitz - 16Bit Remix,https://api.spotify.com/v1/tracks/1WvPJI30mU2EOVxaYeoqgq,audio_features,spotify:track:1WvPJI30mU2EOVxaYeoqgq,0.334
5594,9.69e-06,https://api.spotify.com/v1/audio-analysis/7zIEMiATwhrkTTtDP67ohb,Chase & Status,0.418,275862,0.801,drum-and-bass,7zIEMiATwhrkTTtDP67ohb,0.156,9,0.438,-5.449,1,0.0353,174.126,4,Hitz - Delta Heavy Remix,https://api.spotify.com/v1/tracks/7zIEMiATwhrkTTtDP67ohb,audio_features,spotify:track:7zIEMiATwhrkTTtDP67ohb,0.258
5595,0.000561,https://api.spotify.com/v1/audio-analysis/57ld07D1CyWhRzfFngOlpX,Chase & Status,0.635,257143,0.835,drum-and-bass,57ld07D1CyWhRzfFngOlpX,0.000493,9,0.131,-3.827,0,0.0747,111.996,4,Hitz - Dillon Francis Remix,https://api.spotify.com/v1/tracks/57ld07D1CyWhRzfFngOlpX,audio_features,spotify:track:57ld07D1CyWhRzfFngOlpX,0.36
5596,0.000374,https://api.spotify.com/v1/audio-analysis/0uXdIhSahg138Prpfv1mns,Netsky,0.383,251176,0.924,drum-and-bass,0uXdIhSahg138Prpfv1mns,0.379,1,0.214,-4.307,0,0.0432,173.088,4,Love Has Gone,https://api.spotify.com/v1/tracks/0uXdIhSahg138Prpfv1mns,audio_features,spotify:track:0uXdIhSahg138Prpfv1mns,0.239
5597,0.196,https://api.spotify.com/v1/audio-analysis/1sVixaoUWsvKq8K3KCVdBV,Netsky,0.524,279279,0.947,drum-and-bass,1sVixaoUWsvKq8K3KCVdBV,5.73e-05,9,0.181,-2.874,1,0.0903,174.01,4,The Whistle Song,https://api.spotify.com/v1/tracks/1sVixaoUWsvKq8K3KCVdBV,audio_features,spotify:track:1sVixaoUWsvKq8K3KCVdBV,0.603
5598,0.00383,https://api.spotify.com/v1/audio-analysis/0YG2YUeAdg9mvZL21ReXAa,Netsky,0.524,257162,0.925,drum-and-bass,0YG2YUeAdg9mvZL21ReXAa,0.0806,11,0.0868,-2.752,1,0.0333,142.002,4,Wanna Die for You,https://api.spotify.com/v1/tracks/0YG2YUeAdg9mvZL21ReXAa,audio_features,spotify:track:0YG2YUeAdg9mvZL21ReXAa,0.315
5599,0.000766,https://api.spotify.com/v1/audio-analysis/5XwcYDVIxO36IyTa5eelc1,Netsky,0.439,249449,0.855,drum-and-bass,5XwcYDVIxO36IyTa5eelc1,0.266,9,0.196,-4.968,0,0.101,172.965,4,Come Alive,https://api.spotify.com/v1/tracks/5XwcYDVIxO36IyTa5eelc1,audio_features,spotify:track:5XwcYDVIxO36IyTa5eelc1,0.286
5600,0.00939,https://api.spotify.com/v1/audio-analysis/31gM7y9yb779ZKGsvfxA1m,Netsky,0.439,248115,0.838,drum-and-bass,31gM7y9yb779ZKGsvfxA1m,8.3e-05,8,0.164,-3.676,0,0.0583,174.972,4,Give & Take,https://api.spotify.com/v1/tracks/31gM7y9yb779ZKGsvfxA1m,audio_features,spotify:track:31gM7y9yb779ZKGsvfxA1m,0.689
5601,0.00253,https://api.spotify.com/v1/audio-analysis/066Rnw6DL1NfUOLiwuMXuc,Netsky,0.55,253652,0.781,drum-and-bass,066Rnw6DL1NfUOLiwuMXuc,3.55e-05,11,0.0601,-3.846,0,0.0403,86.493,4,Get Away from Here,https://api.spotify.com/v1/tracks/066Rnw6DL1NfUOLiwuMXuc,audio_features,spotify:track:066Rnw6DL1NfUOLiwuMXuc,0.208
5602,0.00039,https://api.spotify.com/v1/audio-analysis/2K8o9wNB1mOTWOvtT3ByS8,Netsky,0.548,203917,0.924,drum-and-bass,2K8o9wNB1mOTWOvtT3ByS8,0.669,10,0.295,-4.124,0,0.0832,174.089,4,911,https://api.spotify.com/v1/tracks/2K8o9wNB1mOTWOvtT3ByS8,audio_features,spotify:track:2K8o9wNB1mOTWOvtT3ByS8,0.66
5603,0.0152,https://api.spotify.com/v1/audio-analysis/4n89cwAnVxTo1SM8yQoT2o,Netsky,0.513,224640,0.961,drum-and-bass,4n89cwAnVxTo1SM8yQoT2o,2.13e-06,7,0.173,-3.241,1,0.109,87.054,4,Squad Up,https://api.spotify.com/v1/tracks/4n89cwAnVxTo1SM8yQoT2o,audio_features,spotify:track:4n89cwAnVxTo1SM8yQoT2o,0.453
5604,0.00155,https://api.spotify.com/v1/audio-analysis/2n4eW9n8GMgm9KOAJVH7cN,Netsky,0.567,318929,0.879,drum-and-bass,2n4eW9n8GMgm9KOAJVH7cN,0.686,0,0.13,-4.178,0,0.0549,172.973,4,Jetlag Funk,https://api.spotify.com/v1/tracks/2n4eW9n8GMgm9KOAJVH7cN,audio_features,spotify:track:2n4eW9n8GMgm9KOAJVH7cN,0.374
5605,0.00616,https://api.spotify.com/v1/audio-analysis/03HHqgSu89fgu6RFco0pit,Netsky,0.72,260422,0.727,drum-and-bass,03HHqgSu89fgu6RFco0pit,1.1e-06,0,0.283,-3.739,1,0.103,128.03,4,Puppy,https://api.spotify.com/v1/tracks/03HHqgSu89fgu6RFco0pit,audio_features,spotify:track:03HHqgSu89fgu6RFco0pit,0.856
5606,0.36,https://api.spotify.com/v1/audio-analysis/1r3ROB4FuxiFPWoFEjlYHE,Netsky,0.267,232126,0.86,drum-and-bass,1r3ROB4FuxiFPWoFEjlYHE,4.94e-05,0,0.0594,-4.458,0,0.112,153.038,4,When Darkness Falls,https://api.spotify.com/v1/tracks/1r3ROB4FuxiFPWoFEjlYHE,audio_features,spotify:track:1r3ROB4FuxiFPWoFEjlYHE,0.0767
5607,0.000346,https://api.spotify.com/v1/audio-analysis/4GqGWCdT6jm253P4IoKJRA,Netsky,0.339,230799,0.964,drum-and-bass,4GqGWCdT6jm253P4IoKJRA,0.937,5,0.304,-3.631,0,0.308,173.969,4,Detonate,https://api.spotify.com/v1/tracks/4GqGWCdT6jm253P4IoKJRA,audio_features,spotify:track:4GqGWCdT6jm253P4IoKJRA,0.25
5608,0.00129,https://api.spotify.com/v1/audio-analysis/6jpNo45MqfHaOuegwPktj0,Netsky,0.491,319256,0.942,drum-and-bass,6jpNo45MqfHaOuegwPktj0,0.0585,6,0.073,-4.974,0,0.06,177.157,4,No Beginning,https://api.spotify.com/v1/tracks/6jpNo45MqfHaOuegwPktj0,audio_features,spotify:track:6jpNo45MqfHaOuegwPktj0,0.137
5609,0.827,https://api.spotify.com/v1/audio-analysis/6y1eETnpFuu4UH8JVhzrgy,Netsky,0.486,48553,0.866,drum-and-bass,6y1eETnpFuu4UH8JVhzrgy,0.0,1,0.942,-5.324,1,0.499,173.069,4,Dubplate Special,https://api.spotify.com/v1/tracks/6y1eETnpFuu4UH8JVhzrgy,audio_features,spotify:track:6y1eETnpFuu4UH8JVhzrgy,0.769
5610,9.24e-05,https://api.spotify.com/v1/audio-analysis/5yATYOBaiX3PC77AGSYpeN,Netsky,0.524,255262,0.971,drum-and-bass,5yATYOBaiX3PC77AGSYpeN,0.899,7,0.349,-3.72,1,0.0721,173.037,4,Drawing Straws,https://api.spotify.com/v1/tracks/5yATYOBaiX3PC77AGSYpeN,audio_features,spotify:track:5yATYOBaiX3PC77AGSYpeN,0.35
5611,0.0824,https://api.spotify.com/v1/audio-analysis/3XTTGS2HVCtKzQsDnAmt8v,Netsky,0.671,205323,0.8,drum-and-bass,3XTTGS2HVCtKzQsDnAmt8v,0.0,0,0.171,-2.747,1,0.0847,127.964,4,We Can Only Live Today - Puppy,https://api.spotify.com/v1/tracks/3XTTGS2HVCtKzQsDnAmt8v,audio_features,spotify:track:3XTTGS2HVCtKzQsDnAmt8v,0.812
5612,0.0106,https://api.spotify.com/v1/audio-analysis/6f4ys4e8vWJ2jDBlpqSNa6,Netsky,0.558,247008,0.764,drum-and-bass,6f4ys4e8vWJ2jDBlpqSNa6,0.904,2,0.111,-3.777,0,0.035,173.002,4,500 Days of Summer,https://api.spotify.com/v1/tracks/6f4ys4e8vWJ2jDBlpqSNa6,audio_features,spotify:track:6f4ys4e8vWJ2jDBlpqSNa6,0.186
5613,0.00186,https://api.spotify.com/v1/audio-analysis/5fRKupjVOItmTmywOV4TVa,Netsky,0.597,279889,0.928,drum-and-bass,5fRKupjVOItmTmywOV4TVa,0.263,11,0.0745,-4.665,1,0.0516,140.048,4,Wanna Die for You - Metrik & Netsky Rework,https://api.spotify.com/v1/tracks/5fRKupjVOItmTmywOV4TVa,audio_features,spotify:track:5fRKupjVOItmTmywOV4TVa,0.331
5614,0.00152,https://api.spotify.com/v1/audio-analysis/06VGHbQEH4HTqXZl1kDQIR,Netsky,0.515,254152,0.933,drum-and-bass,06VGHbQEH4HTqXZl1kDQIR,0.0398,1,0.352,-4.652,1,0.234,86.52,4,Strobot - Netsky Remix,https://api.spotify.com/v1/tracks/06VGHbQEH4HTqXZl1kDQIR,audio_features,spotify:track:06VGHbQEH4HTqXZl1kDQIR,0.614
5615,0.0394,https://api.spotify.com/v1/audio-analysis/7yVY8q8A3603KIiMPWbmeC,Netsky,0.373,314894,0.808,drum-and-bass,7yVY8q8A3603KIiMPWbmeC,0.000293,3,0.163,-2.581,0,0.069,172.869,4,No Strings Attached,https://api.spotify.com/v1/tracks/7yVY8q8A3603KIiMPWbmeC,audio_features,spotify:track:7yVY8q8A3603KIiMPWbmeC,0.0732
5616,0.00124,https://api.spotify.com/v1/audio-analysis/4O0N96PgIMUDP6ZznxRBHU,Netsky,0.216,254977,0.917,drum-and-bass,4O0N96PgIMUDP6ZznxRBHU,0.952,11,0.0731,-3.116,0,0.0447,173.026,4,Get Away from Here - Instrumental,https://api.spotify.com/v1/tracks/4O0N96PgIMUDP6ZznxRBHU,audio_features,spotify:track:4O0N96PgIMUDP6ZznxRBHU,0.0649
5617,0.00049,https://api.spotify.com/v1/audio-analysis/2xvJsZ2kbQGPAhtmKvOR4x,Netsky,0.474,270847,0.952,drum-and-bass,2xvJsZ2kbQGPAhtmKvOR4x,0.679,1,0.363,-3.601,1,0.052,172.963,4,Cous Cous,https://api.spotify.com/v1/tracks/2xvJsZ2kbQGPAhtmKvOR4x,audio_features,spotify:track:2xvJsZ2kbQGPAhtmKvOR4x,0.323
5618,9.16e-05,https://api.spotify.com/v1/audio-analysis/1jbMaYhJNDQq0P456eC47J,Netsky,0.511,224027,0.935,drum-and-bass,1jbMaYhJNDQq0P456eC47J,0.606,11,0.111,-3.629,0,0.0973,174.048,4,Squad Up - Instrumental,https://api.spotify.com/v1/tracks/1jbMaYhJNDQq0P456eC47J,audio_features,spotify:track:1jbMaYhJNDQq0P456eC47J,0.26
5619,0.000495,https://api.spotify.com/v1/audio-analysis/4ayz4njm1NRO3ek0XtSn8r,Netsky,0.552,221877,0.984,drum-and-bass,4ayz4njm1NRO3ek0XtSn8r,0.143,6,0.295,-1.029,0,0.0347,126.969,4,Love Has Gone - Netsky's Love Must Go On Refix,https://api.spotify.com/v1/tracks/4ayz4njm1NRO3ek0XtSn8r,audio_features,spotify:track:4ayz4njm1NRO3ek0XtSn8r,0.965
5620,0.00734,https://api.spotify.com/v1/audio-analysis/6n9FIDgRjqUHKINrbA4uUU,Netsky,0.785,339841,0.924,drum-and-bass,6n9FIDgRjqUHKINrbA4uUU,0.000465,4,0.374,-4.906,1,0.277,86.513,4,Come Alive - Rockwell Remix,https://api.spotify.com/v1/tracks/6n9FIDgRjqUHKINrbA4uUU,audio_features,spotify:track:6n9FIDgRjqUHKINrbA4uUU,0.166
5621,0.0243,https://api.spotify.com/v1/audio-analysis/34Iw9UAoAfv88sdtZlS4ud,Netsky,0.648,210702,0.651,drum-and-bass,34Iw9UAoAfv88sdtZlS4ud,0.2,6,0.118,-8.219,0,0.0317,88.003,4,No Beginning - Downbeat Mix,https://api.spotify.com/v1/tracks/34Iw9UAoAfv88sdtZlS4ud,audio_features,spotify:track:34Iw9UAoAfv88sdtZlS4ud,0.126
5622,0.00403,https://api.spotify.com/v1/audio-analysis/2wo4I8OshGiFTEep1FUqx2,Netsky,0.73,270027,0.91,drum-and-bass,2wo4I8OshGiFTEep1FUqx2,0.0133,1,0.0799,-3.884,0,0.0492,140.023,4,Love Has Gone - Other Echoes Remix,https://api.spotify.com/v1/tracks/2wo4I8OshGiFTEep1FUqx2,audio_features,spotify:track:2wo4I8OshGiFTEep1FUqx2,0.29
5623,0.00611,https://api.spotify.com/v1/audio-analysis/2Kaq4p9lTidgvcmWoXyxA2,Netsky,0.409,291328,0.791,drum-and-bass,2Kaq4p9lTidgvcmWoXyxA2,0.000203,6,0.436,-3.038,0,0.0293,142.034,4,Wanna Die for You - Live At Pukkelpop 2012,https://api.spotify.com/v1/tracks/2Kaq4p9lTidgvcmWoXyxA2,audio_features,spotify:track:2Kaq4p9lTidgvcmWoXyxA2,0.0936
5624,0.000122,https://api.spotify.com/v1/audio-analysis/1qqeWVyW6nMpds8FWiGy8G,Netsky,0.327,250884,0.844,drum-and-bass,1qqeWVyW6nMpds8FWiGy8G,0.768,9,0.344,-5.544,0,0.0773,172.933,4,Come Alive - Live At Pukkelpop 2012,https://api.spotify.com/v1/tracks/1qqeWVyW6nMpds8FWiGy8G,audio_features,spotify:track:1qqeWVyW6nMpds8FWiGy8G,0.162
5625,0.00267,https://api.spotify.com/v1/audio-analysis/3WHJEEBRpvCX66rwhaYuDe,Netsky,0.379,224467,0.879,drum-and-bass,3WHJEEBRpvCX66rwhaYuDe,5.71e-05,6,0.27,-4.283,1,0.0621,87.533,4,Give & Take - Live At L'ancienne Belgique,https://api.spotify.com/v1/tracks/3WHJEEBRpvCX66rwhaYuDe,audio_features,spotify:track:3WHJEEBRpvCX66rwhaYuDe,0.419
5626,0.000246,https://api.spotify.com/v1/audio-analysis/5M1ArmOelUO8NoQF64XhJT,DC Breaks,0.346,307972,0.978,drum-and-bass,5M1ArmOelUO8NoQF64XhJT,0.927,1,0.134,-3.835,1,0.165,175.025,4,Shaman,https://api.spotify.com/v1/tracks/5M1ArmOelUO8NoQF64XhJT,audio_features,spotify:track:5M1ArmOelUO8NoQF64XhJT,0.0372
5627,0.000226,https://api.spotify.com/v1/audio-analysis/6nMgV7q11MfUk3dOInwCwH,Mind Vortex,0.359,272109,0.93,drum-and-bass,6nMgV7q11MfUk3dOInwCwH,0.943,10,0.082,-4.307,0,0.0457,172.01,4,Hotbox,https://api.spotify.com/v1/tracks/6nMgV7q11MfUk3dOInwCwH,audio_features,spotify:track:6nMgV7q11MfUk3dOInwCwH,0.293
5628,0.000118,https://api.spotify.com/v1/audio-analysis/3x0GGoLHwq7tdjQFIxsjUt,Audio,0.463,316505,0.953,drum-and-bass,3x0GGoLHwq7tdjQFIxsjUt,0.267,1,0.273,-2.836,1,0.17,173.983,4,Headroom VIP,https://api.spotify.com/v1/tracks/3x0GGoLHwq7tdjQFIxsjUt,audio_features,spotify:track:3x0GGoLHwq7tdjQFIxsjUt,0.0874
5629,9.42e-05,https://api.spotify.com/v1/audio-analysis/1tMv5xVp0hXQwWgeCpnWse,Mind Vortex,0.563,269385,0.988,drum-and-bass,1tMv5xVp0hXQwWgeCpnWse,0.893,1,0.084,-2.208,1,0.222,174.038,4,Gravity - Original Mix,https://api.spotify.com/v1/tracks/1tMv5xVp0hXQwWgeCpnWse,audio_features,spotify:track:1tMv5xVp0hXQwWgeCpnWse,0.155
