acousticness,analysis_url,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.000145,https://api.spotify.com/v1/audio-analysis/37VL0FXeWNLqhPK60RSXAJ,0.625,354627,0.765,trance,37VL0FXeWNLqhPK60RSXAJ,0.848,4,0.344,-7.721,1,0.0665,134.015,4,https://api.spotify.com/v1/tracks/37VL0FXeWNLqhPK60RSXAJ,audio_features,spotify:track:37VL0FXeWNLqhPK60RSXAJ,0.189
0.06,https://api.spotify.com/v1/audio-analysis/5Ncf9JhStg5SeGoLyGzcuZ,0.609,173920,0.928,trance,5Ncf9JhStg5SeGoLyGzcuZ,0.815,8,0.095,-8.597,1,0.122,137.034,4,https://api.spotify.com/v1/tracks/5Ncf9JhStg5SeGoLyGzcuZ,audio_features,spotify:track:5Ncf9JhStg5SeGoLyGzcuZ,0.225
0.0259,https://api.spotify.com/v1/audio-analysis/6NGxzYn3GgHjVw17aQjuoW,0.617,353027,0.578,trance,6NGxzYn3GgHjVw17aQjuoW,0.193,4,0.537,-15.642,0,0.0385,138.01,4,https://api.spotify.com/v1/tracks/6NGxzYn3GgHjVw17aQjuoW,audio_features,spotify:track:6NGxzYn3GgHjVw17aQjuoW,0.165
0.0411,https://api.spotify.com/v1/audio-analysis/6UG2WPXPXxC5YKJ1lzvui5,0.563,228800,0.844,trance,6UG2WPXPXxC5YKJ1lzvui5,0.145,10,0.315,-5.471,0,0.0489,140.014,4,https://api.spotify.com/v1/tracks/6UG2WPXPXxC5YKJ1lzvui5,audio_features,spotify:track:6UG2WPXPXxC5YKJ1lzvui5,0.283
0.00168,https://api.spotify.com/v1/audio-analysis/05y1Lc6ti5rP6L6FPbCJrR,0.772,645333,0.535,trance,05y1Lc6ti5rP6L6FPbCJrR,0.683,4,0.195,-9.145,0,0.0323,131.012,4,https://api.spotify.com/v1/tracks/05y1Lc6ti5rP6L6FPbCJrR,audio_features,spotify:track:05y1Lc6ti5rP6L6FPbCJrR,0.676
0.0166,https://api.spotify.com/v1/audio-analysis/0GFTBgq0mVmOKe1zCodmBA,0.507,502909,0.699,trance,0GFTBgq0mVmOKe1zCodmBA,0.00172,1,0.112,-7.483,1,0.0814,139.909,4,https://api.spotify.com/v1/tracks/0GFTBgq0mVmOKe1zCodmBA,audio_features,spotify:track:0GFTBgq0mVmOKe1zCodmBA,0.0744
3.96e-05,https://api.spotify.com/v1/audio-analysis/2OQgqL8XOfbCByrZkyzBU5,0.502,531429,0.941,trance,2OQgqL8XOfbCByrZkyzBU5,0.792,10,0.0996,-8.42,1,0.0538,140.0,4,https://api.spotify.com/v1/tracks/2OQgqL8XOfbCByrZkyzBU5,audio_features,spotify:track:2OQgqL8XOfbCByrZkyzBU5,0.0656
0.00382,https://api.spotify.com/v1/audio-analysis/6r0neoyihmUbK0YHOTAzpq,0.635,378227,0.93,trance,6r0neoyihmUbK0YHOTAzpq,0.0385,3,0.087,-6.769,0,0.0462,134.617,4,https://api.spotify.com/v1/tracks/6r0neoyihmUbK0YHOTAzpq,audio_features,spotify:track:6r0neoyihmUbK0YHOTAzpq,0.417
0.000273,https://api.spotify.com/v1/audio-analysis/6VNNuxGqyaEmoKulWuG4b7,0.594,415673,0.781,trance,6VNNuxGqyaEmoKulWuG4b7,0.878,8,0.0706,-9.524,0,0.0351,132.986,4,https://api.spotify.com/v1/tracks/6VNNuxGqyaEmoKulWuG4b7,audio_features,spotify:track:6VNNuxGqyaEmoKulWuG4b7,0.388
0.11,https://api.spotify.com/v1/audio-analysis/7cdxGn1ElZlpM4M1At0k4g,0.725,495375,0.649,trance,7cdxGn1ElZlpM4M1At0k4g,0.877,11,0.109,-11.269,1,0.0509,126.018,4,https://api.spotify.com/v1/tracks/7cdxGn1ElZlpM4M1At0k4g,audio_features,spotify:track:7cdxGn1ElZlpM4M1At0k4g,0.0353
0.0022,https://api.spotify.com/v1/audio-analysis/3NneCMxAEBMAzyf4HRa6OL,0.727,238533,0.582,trance,3NneCMxAEBMAzyf4HRa6OL,0.000472,10,0.203,-8.398,0,0.0347,129.987,4,https://api.spotify.com/v1/tracks/3NneCMxAEBMAzyf4HRa6OL,audio_features,spotify:track:3NneCMxAEBMAzyf4HRa6OL,0.843
2.79e-05,https://api.spotify.com/v1/audio-analysis/4vhnlglpuXrzMGSaJ5CIi7,0.46,621598,0.95,trance,4vhnlglpuXrzMGSaJ5CIi7,0.826,10,0.167,-9.716,0,0.0387,135.009,4,https://api.spotify.com/v1/tracks/4vhnlglpuXrzMGSaJ5CIi7,audio_features,spotify:track:4vhnlglpuXrzMGSaJ5CIi7,0.202
0.00304,https://api.spotify.com/v1/audio-analysis/15sMHpyHjinC7Q7UBOiwbt,0.861,416045,0.657,trance,15sMHpyHjinC7Q7UBOiwbt,0.872,8,0.0761,-7.71,1,0.0703,130.988,4,https://api.spotify.com/v1/tracks/15sMHpyHjinC7Q7UBOiwbt,audio_features,spotify:track:15sMHpyHjinC7Q7UBOiwbt,0.447
0.000569,https://api.spotify.com/v1/audio-analysis/2g136494iEXB1GGPakAFzx,0.635,365990,0.795,trance,2g136494iEXB1GGPakAFzx,0.571,10,0.0986,-4.816,0,0.0421,128.006,4,https://api.spotify.com/v1/tracks/2g136494iEXB1GGPakAFzx,audio_features,spotify:track:2g136494iEXB1GGPakAFzx,0.357
5.07e-05,https://api.spotify.com/v1/audio-analysis/2K4cyGqJ1klZEGF689y75P,0.51,395133,0.796,trance,2K4cyGqJ1klZEGF689y75P,0.825,1,0.164,-10.743,1,0.0332,135.002,4,https://api.spotify.com/v1/tracks/2K4cyGqJ1klZEGF689y75P,audio_features,spotify:track:2K4cyGqJ1klZEGF689y75P,0.264
0.0682,https://api.spotify.com/v1/audio-analysis/0TDLuuLlV54CkRRUOahJb4,0.602,245053,0.796,trance,0TDLuuLlV54CkRRUOahJb4,0.12,0,0.15,-3.657,0,0.103,126.06,4,https://api.spotify.com/v1/tracks/0TDLuuLlV54CkRRUOahJb4,audio_features,spotify:track:0TDLuuLlV54CkRRUOahJb4,0.265
0.00632,https://api.spotify.com/v1/audio-analysis/2CiiU5JkcB9WIKnEci4UEZ,0.559,490019,0.844,trance,2CiiU5JkcB9WIKnEci4UEZ,0.581,1,0.0658,-6.25,1,0.0397,138.818,4,https://api.spotify.com/v1/tracks/2CiiU5JkcB9WIKnEci4UEZ,audio_features,spotify:track:2CiiU5JkcB9WIKnEci4UEZ,0.227
3.37e-05,https://api.spotify.com/v1/audio-analysis/4Qme2qmSqORtRRM9hTC5hH,0.485,455326,0.974,trance,4Qme2qmSqORtRRM9hTC5hH,0.56,1,0.359,-5.761,0,0.0589,137.996,4,https://api.spotify.com/v1/tracks/4Qme2qmSqORtRRM9hTC5hH,audio_features,spotify:track:4Qme2qmSqORtRRM9hTC5hH,0.299
0.00437,https://api.spotify.com/v1/audio-analysis/0pMUR7Uvp6vxlbG0qBFvgM,0.667,217573,0.818,trance,0pMUR7Uvp6vxlbG0qBFvgM,0.761,8,0.288,-9.149,0,0.0594,136.957,4,https://api.spotify.com/v1/tracks/0pMUR7Uvp6vxlbG0qBFvgM,audio_features,spotify:track:0pMUR7Uvp6vxlbG0qBFvgM,0.761
0.02,https://api.spotify.com/v1/audio-analysis/18Ffw8gKfSBm2SL7ZnOx47,0.547,361133,0.544,trance,18Ffw8gKfSBm2SL7ZnOx47,0.0223,5,0.0862,-10.163,0,0.0318,134.99,4,https://api.spotify.com/v1/tracks/18Ffw8gKfSBm2SL7ZnOx47,audio_features,spotify:track:18Ffw8gKfSBm2SL7ZnOx47,0.523
0.215,https://api.spotify.com/v1/audio-analysis/0AhRPDuVwHkLAACbPXidb3,0.518,214067,0.783,trance,0AhRPDuVwHkLAACbPXidb3,9.53e-06,2,0.14,-4.88,1,0.0406,125.985,4,https://api.spotify.com/v1/tracks/0AhRPDuVwHkLAACbPXidb3,audio_features,spotify:track:0AhRPDuVwHkLAACbPXidb3,0.152
0.00132,https://api.spotify.com/v1/audio-analysis/0A42JlfFUcMjuH0SvNv1lf,0.785,505787,0.861,trance,0A42JlfFUcMjuH0SvNv1lf,0.851,6,0.215,-11.295,1,0.0544,133.802,4,https://api.spotify.com/v1/tracks/0A42JlfFUcMjuH0SvNv1lf,audio_features,spotify:track:0A42JlfFUcMjuH0SvNv1lf,0.694
0.00236,https://api.spotify.com/v1/audio-analysis/6miMnxDLWfsjtc9apYrT2n,0.644,529778,0.659,trance,6miMnxDLWfsjtc9apYrT2n,0.0795,0,0.123,-6.967,1,0.0333,134.98,4,https://api.spotify.com/v1/tracks/6miMnxDLWfsjtc9apYrT2n,audio_features,spotify:track:6miMnxDLWfsjtc9apYrT2n,0.364
0.00332,https://api.spotify.com/v1/audio-analysis/2F0t9dCFdu1QolOnshM9h6,0.631,505413,0.922,trance,2F0t9dCFdu1QolOnshM9h6,0.912,6,0.0905,-5.703,1,0.0517,135.983,4,https://api.spotify.com/v1/tracks/2F0t9dCFdu1QolOnshM9h6,audio_features,spotify:track:2F0t9dCFdu1QolOnshM9h6,0.0941
0.00602,https://api.spotify.com/v1/audio-analysis/3RJxomVp2QHF2kQJdGHERs,0.458,258227,0.935,trance,3RJxomVp2QHF2kQJdGHERs,0.93,8,0.304,-9.31,1,0.039,135.197,4,https://api.spotify.com/v1/tracks/3RJxomVp2QHF2kQJdGHERs,audio_features,spotify:track:3RJxomVp2QHF2kQJdGHERs,0.199
0.000643,https://api.spotify.com/v1/audio-analysis/14epucTZd8dLIYipdByNZS,0.733,374125,0.821,trance,14epucTZd8dLIYipdByNZS,0.373,7,0.0617,-6.021,1,0.0991,128.013,4,https://api.spotify.com/v1/tracks/14epucTZd8dLIYipdByNZS,audio_features,spotify:track:14epucTZd8dLIYipdByNZS,0.63
0.000387,https://api.spotify.com/v1/audio-analysis/08VDl3czGEdW9KzpYamAXC,0.594,468067,0.914,trance,08VDl3czGEdW9KzpYamAXC,0.447,4,0.28,-9.528,1,0.0497,134.012,4,https://api.spotify.com/v1/tracks/08VDl3czGEdW9KzpYamAXC,audio_features,spotify:track:08VDl3czGEdW9KzpYamAXC,0.534
0.157,https://api.spotify.com/v1/audio-analysis/4CPqhE745bFe15iZLqtXTS,0.52,191225,0.755,trance,4CPqhE745bFe15iZLqtXTS,2.14e-05,3,0.216,-5.102,1,0.0481,127.912,4,https://api.spotify.com/v1/tracks/4CPqhE745bFe15iZLqtXTS,audio_features,spotify:track:4CPqhE745bFe15iZLqtXTS,0.107
0.000542,https://api.spotify.com/v1/audio-analysis/3m7UjLW8iBQcv981SOrstz,0.594,592960,0.681,trance,3m7UjLW8iBQcv981SOrstz,0.577,0,0.362,-10.478,1,0.0399,135.015,4,https://api.spotify.com/v1/tracks/3m7UjLW8iBQcv981SOrstz,audio_features,spotify:track:3m7UjLW8iBQcv981SOrstz,0.353
0.00191,https://api.spotify.com/v1/audio-analysis/4KHDdWCH1NCtFv2mVGNkCH,0.761,311445,0.791,trance,4KHDdWCH1NCtFv2mVGNkCH,0.147,6,0.348,-3.587,0,0.197,127.96,4,https://api.spotify.com/v1/tracks/4KHDdWCH1NCtFv2mVGNkCH,audio_features,spotify:track:4KHDdWCH1NCtFv2mVGNkCH,0.201
6.41e-05,https://api.spotify.com/v1/audio-analysis/01IEMsoSrK1WXJeuumBZX1,0.532,473143,0.994,trance,01IEMsoSrK1WXJeuumBZX1,0.79,6,0.211,-4.348,1,0.0542,137.984,4,https://api.spotify.com/v1/tracks/01IEMsoSrK1WXJeuumBZX1,audio_features,spotify:track:01IEMsoSrK1WXJeuumBZX1,0.716
6.17e-05,https://api.spotify.com/v1/audio-analysis/10C0LSSQK6hfkuNajZC5M5,0.57,444518,0.726,trance,10C0LSSQK6hfkuNajZC5M5,0.899,4,0.0658,-7.412,0,0.0475,135.014,4,https://api.spotify.com/v1/tracks/10C0LSSQK6hfkuNajZC5M5,audio_features,spotify:track:10C0LSSQK6hfkuNajZC5M5,0.148
0.00128,https://api.spotify.com/v1/audio-analysis/5fMzdZKLLUduxHXD4s1Au3,0.616,206267,0.93,trance,5fMzdZKLLUduxHXD4s1Au3,0.0234,8,0.107,-3.964,1,0.0391,132.024,4,https://api.spotify.com/v1/tracks/5fMzdZKLLUduxHXD4s1Au3,audio_features,spotify:track:5fMzdZKLLUduxHXD4s1Au3,0.0897
0.000275,https://api.spotify.com/v1/audio-analysis/7Cpw2S8ovuRcSMhTQNgcHo,0.645,482320,0.754,trance,7Cpw2S8ovuRcSMhTQNgcHo,0.279,8,0.0722,-7.714,0,0.114,132.01,4,https://api.spotify.com/v1/tracks/7Cpw2S8ovuRcSMhTQNgcHo,audio_features,spotify:track:7Cpw2S8ovuRcSMhTQNgcHo,0.58
0.0276,https://api.spotify.com/v1/audio-analysis/1CgbwsrNDlFrRuk2ebQ7zr,0.672,193880,0.941,trance,1CgbwsrNDlFrRuk2ebQ7zr,0.926,9,0.149,-6.427,0,0.0494,130.218,4,https://api.spotify.com/v1/tracks/1CgbwsrNDlFrRuk2ebQ7zr,audio_features,spotify:track:1CgbwsrNDlFrRuk2ebQ7zr,0.754
0.046,https://api.spotify.com/v1/audio-analysis/4vaQ45rTExeCj1rXPXBagy,0.542,198173,0.728,trance,4vaQ45rTExeCj1rXPXBagy,0.858,1,0.167,-8.991,1,0.0301,130.939,4,https://api.spotify.com/v1/tracks/4vaQ45rTExeCj1rXPXBagy,audio_features,spotify:track:4vaQ45rTExeCj1rXPXBagy,0.091
0.00845,https://api.spotify.com/v1/audio-analysis/5dlmVFEhswX1I0704LlyiX,0.434,387320,0.843,trance,5dlmVFEhswX1I0704LlyiX,0.935,11,0.329,-6.983,0,0.0437,132.01,3,https://api.spotify.com/v1/tracks/5dlmVFEhswX1I0704LlyiX,audio_features,spotify:track:5dlmVFEhswX1I0704LlyiX,0.0426
0.000263,https://api.spotify.com/v1/audio-analysis/66RDFLgencoPZBXUr5v84m,0.482,206265,0.887,trance,66RDFLgencoPZBXUr5v84m,0.956,0,0.0704,-6.58,1,0.0367,128.001,4,https://api.spotify.com/v1/tracks/66RDFLgencoPZBXUr5v84m,audio_features,spotify:track:66RDFLgencoPZBXUr5v84m,0.0387
0.222,https://api.spotify.com/v1/audio-analysis/1KDtxFnnlaBiffIajU2xev,0.498,293760,0.744,trance,1KDtxFnnlaBiffIajU2xev,0.00284,4,0.155,-5.558,0,0.0761,133.969,4,https://api.spotify.com/v1/tracks/1KDtxFnnlaBiffIajU2xev,audio_features,spotify:track:1KDtxFnnlaBiffIajU2xev,0.0908
0.000101,https://api.spotify.com/v1/audio-analysis/1Pn8AfUcEEsrlq0Os9VOih,0.526,526107,0.857,trance,1Pn8AfUcEEsrlq0Os9VOih,0.853,7,0.756,-8.682,0,0.0366,137.998,4,https://api.spotify.com/v1/tracks/1Pn8AfUcEEsrlq0Os9VOih,audio_features,spotify:track:1Pn8AfUcEEsrlq0Os9VOih,0.409
0.000739,https://api.spotify.com/v1/audio-analysis/3bT5PDBhVj4ifU11zQvGP2,0.653,263890,0.829,trance,3bT5PDBhVj4ifU11zQvGP2,1.5e-06,10,0.225,-4.783,1,0.0377,124.989,4,https://api.spotify.com/v1/tracks/3bT5PDBhVj4ifU11zQvGP2,audio_features,spotify:track:3bT5PDBhVj4ifU11zQvGP2,0.545
0.000723,https://api.spotify.com/v1/audio-analysis/1p4swnLCXRBeGzu2iHkiG9,0.68,517347,0.924,trance,1p4swnLCXRBeGzu2iHkiG9,0.842,2,0.0762,-8.436,0,0.0894,135.979,4,https://api.spotify.com/v1/tracks/1p4swnLCXRBeGzu2iHkiG9,audio_features,spotify:track:1p4swnLCXRBeGzu2iHkiG9,0.223
0.0131,https://api.spotify.com/v1/audio-analysis/0rgQp5Pi4C2G8vQrhaTS7b,0.737,408773,0.469,trance,0rgQp5Pi4C2G8vQrhaTS7b,0.821,1,0.0776,-15.214,1,0.057,130.001,4,https://api.spotify.com/v1/tracks/0rgQp5Pi4C2G8vQrhaTS7b,audio_features,spotify:track:0rgQp5Pi4C2G8vQrhaTS7b,0.0956
0.012,https://api.spotify.com/v1/audio-analysis/4hyuIfc2PG2BpEqtBpR2yl,0.696,493067,0.807,trance,4hyuIfc2PG2BpEqtBpR2yl,0.712,0,0.514,-6.104,1,0.0389,125.984,4,https://api.spotify.com/v1/tracks/4hyuIfc2PG2BpEqtBpR2yl,audio_features,spotify:track:4hyuIfc2PG2BpEqtBpR2yl,0.802
3.1e-05,https://api.spotify.com/v1/audio-analysis/1SpmWgQfaOB4NTwmu7MeL0,0.523,531708,0.849,trance,1SpmWgQfaOB4NTwmu7MeL0,0.798,0,0.0582,-7.824,1,0.0409,138.02,4,https://api.spotify.com/v1/tracks/1SpmWgQfaOB4NTwmu7MeL0,audio_features,spotify:track:1SpmWgQfaOB4NTwmu7MeL0,0.615
0.00882,https://api.spotify.com/v1/audio-analysis/0eMEUmjnR3LrwVtOhN8qZ1,0.677,499461,0.893,trance,0eMEUmjnR3LrwVtOhN8qZ1,0.832,2,0.634,-8.026,0,0.0397,125.986,4,https://api.spotify.com/v1/tracks/0eMEUmjnR3LrwVtOhN8qZ1,audio_features,spotify:track:0eMEUmjnR3LrwVtOhN8qZ1,0.646
0.000611,https://api.spotify.com/v1/audio-analysis/2kYvDlZfxkve5qatRiW6cg,0.581,522519,0.858,trance,2kYvDlZfxkve5qatRiW6cg,0.809,1,0.385,-6.016,1,0.057,136.027,4,https://api.spotify.com/v1/tracks/2kYvDlZfxkve5qatRiW6cg,audio_features,spotify:track:2kYvDlZfxkve5qatRiW6cg,0.297
0.00118,https://api.spotify.com/v1/audio-analysis/0XnBRHXnFG9In7ze6ZlQoC,0.416,282616,0.995,trance,0XnBRHXnFG9In7ze6ZlQoC,0.66,1,0.387,-6.744,1,0.0473,140.002,4,https://api.spotify.com/v1/tracks/0XnBRHXnFG9In7ze6ZlQoC,audio_features,spotify:track:0XnBRHXnFG9In7ze6ZlQoC,0.166
0.0107,https://api.spotify.com/v1/audio-analysis/6s7hpnwKcBb7NYrbKsdILL,0.512,562997,0.868,trance,6s7hpnwKcBb7NYrbKsdILL,0.822,10,0.341,-10.05,0,0.0547,128.582,4,https://api.spotify.com/v1/tracks/6s7hpnwKcBb7NYrbKsdILL,audio_features,spotify:track:6s7hpnwKcBb7NYrbKsdILL,0.213
0.00538,https://api.spotify.com/v1/audio-analysis/5j9UVWUV8rl842tS5MNz8J,0.694,505067,0.513,trance,5j9UVWUV8rl842tS5MNz8J,0.859,6,0.051,-9.519,0,0.0481,135.018,4,https://api.spotify.com/v1/tracks/5j9UVWUV8rl842tS5MNz8J,audio_features,spotify:track:5j9UVWUV8rl842tS5MNz8J,0.107
0.00864,https://api.spotify.com/v1/audio-analysis/34NNeV9jfgNgaALgUr0u9V,0.416,205440,0.849,trance,34NNeV9jfgNgaALgUr0u9V,0.000138,1,0.204,-4.909,0,0.0455,125.098,4,https://api.spotify.com/v1/tracks/34NNeV9jfgNgaALgUr0u9V,audio_features,spotify:track:34NNeV9jfgNgaALgUr0u9V,0.147
0.0107,https://api.spotify.com/v1/audio-analysis/5ifwcsXw3hWCQKNoGMSOaa,0.631,235025,0.893,trance,5ifwcsXw3hWCQKNoGMSOaa,0.00632,7,0.147,-5.123,1,0.0411,130.015,4,https://api.spotify.com/v1/tracks/5ifwcsXw3hWCQKNoGMSOaa,audio_features,spotify:track:5ifwcsXw3hWCQKNoGMSOaa,0.548
0.000214,https://api.spotify.com/v1/audio-analysis/3AGNxcbIldtLnWsnSw74Gw,0.675,486067,0.671,trance,3AGNxcbIldtLnWsnSw74Gw,0.309,8,0.13,-8.631,1,0.0501,135.987,4,https://api.spotify.com/v1/tracks/3AGNxcbIldtLnWsnSw74Gw,audio_features,spotify:track:3AGNxcbIldtLnWsnSw74Gw,0.315
0.00644,https://api.spotify.com/v1/audio-analysis/1PhRbqbfsa4mUwkCmRRAk1,0.731,221880,0.786,trance,1PhRbqbfsa4mUwkCmRRAk1,0.942,0,0.0934,-10.527,1,0.0351,137.959,4,https://api.spotify.com/v1/tracks/1PhRbqbfsa4mUwkCmRRAk1,audio_features,spotify:track:1PhRbqbfsa4mUwkCmRRAk1,0.397
3.06e-05,https://api.spotify.com/v1/audio-analysis/4FfYtqaINdWg2DMSFvQ3x1,0.678,466521,0.903,trance,4FfYtqaINdWg2DMSFvQ3x1,0.823,1,0.14,-8.442,0,0.0457,132.006,4,https://api.spotify.com/v1/tracks/4FfYtqaINdWg2DMSFvQ3x1,audio_features,spotify:track:4FfYtqaINdWg2DMSFvQ3x1,0.912
0.005,https://api.spotify.com/v1/audio-analysis/5dEW5WtAYbC4QD6CWaPqDd,0.563,478040,0.847,trance,5dEW5WtAYbC4QD6CWaPqDd,0.779,2,0.0799,-8.164,0,0.0356,138.0,4,https://api.spotify.com/v1/tracks/5dEW5WtAYbC4QD6CWaPqDd,audio_features,spotify:track:5dEW5WtAYbC4QD6CWaPqDd,0.297
5.63e-05,https://api.spotify.com/v1/audio-analysis/2RO3dpyOzdeSc2MEWH9UdR,0.546,565993,0.977,trance,2RO3dpyOzdeSc2MEWH9UdR,0.897,10,0.717,-7.084,0,0.0474,138.001,4,https://api.spotify.com/v1/tracks/2RO3dpyOzdeSc2MEWH9UdR,audio_features,spotify:track:2RO3dpyOzdeSc2MEWH9UdR,0.148
0.000406,https://api.spotify.com/v1/audio-analysis/3ks7Egoh4OAM2FiUsrvxkf,0.618,480000,0.768,trance,3ks7Egoh4OAM2FiUsrvxkf,0.555,6,0.153,-5.275,0,0.0287,131.999,4,https://api.spotify.com/v1/tracks/3ks7Egoh4OAM2FiUsrvxkf,audio_features,spotify:track:3ks7Egoh4OAM2FiUsrvxkf,0.542
0.0297,https://api.spotify.com/v1/audio-analysis/18s5HkCmbwJm1UIkDQXJWG,0.569,405107,0.664,trance,18s5HkCmbwJm1UIkDQXJWG,0.858,3,0.11,-8.945,0,0.0293,134.99,4,https://api.spotify.com/v1/tracks/18s5HkCmbwJm1UIkDQXJWG,audio_features,spotify:track:18s5HkCmbwJm1UIkDQXJWG,0.0483
2e-05,https://api.spotify.com/v1/audio-analysis/4MC9sY86EnLPq2b6jcPgTI,0.523,222213,0.874,trance,4MC9sY86EnLPq2b6jcPgTI,0.607,10,0.0733,-7.152,1,0.0252,132.007,4,https://api.spotify.com/v1/tracks/4MC9sY86EnLPq2b6jcPgTI,audio_features,spotify:track:4MC9sY86EnLPq2b6jcPgTI,0.774
8.47e-05,https://api.spotify.com/v1/audio-analysis/0dvRo9gzZIkD4yeKsdZki8,0.655,451441,0.756,trance,0dvRo9gzZIkD4yeKsdZki8,0.816,7,0.0818,-4.496,1,0.0532,132.015,4,https://api.spotify.com/v1/tracks/0dvRo9gzZIkD4yeKsdZki8,audio_features,spotify:track:0dvRo9gzZIkD4yeKsdZki8,0.21
0.0339,https://api.spotify.com/v1/audio-analysis/2DOSw4nvs64YSCOyax84JH,0.645,393373,0.582,trance,2DOSw4nvs64YSCOyax84JH,0.0177,1,0.117,-6.866,1,0.0339,129.989,4,https://api.spotify.com/v1/tracks/2DOSw4nvs64YSCOyax84JH,audio_features,spotify:track:2DOSw4nvs64YSCOyax84JH,0.125
0.00152,https://api.spotify.com/v1/audio-analysis/4TZlriJzN1sxX8S78ieDkC,0.766,461538,0.74,trance,4TZlriJzN1sxX8S78ieDkC,0.0114,0,0.0518,-4.257,1,0.0447,129.999,4,https://api.spotify.com/v1/tracks/4TZlriJzN1sxX8S78ieDkC,audio_features,spotify:track:4TZlriJzN1sxX8S78ieDkC,0.27
0.000102,https://api.spotify.com/v1/audio-analysis/4PzeiuFs92phSNmFbY2Rg7,0.603,544644,0.787,trance,4PzeiuFs92phSNmFbY2Rg7,0.808,2,0.168,-7.656,0,0.0352,132.012,4,https://api.spotify.com/v1/tracks/4PzeiuFs92phSNmFbY2Rg7,audio_features,spotify:track:4PzeiuFs92phSNmFbY2Rg7,0.299
0.00592,https://api.spotify.com/v1/audio-analysis/09iWTCJtS9VRFjj8c5DK2G,0.453,211406,0.798,trance,09iWTCJtS9VRFjj8c5DK2G,0.00307,0,0.0646,-7.992,1,0.0479,128.049,4,https://api.spotify.com/v1/tracks/09iWTCJtS9VRFjj8c5DK2G,audio_features,spotify:track:09iWTCJtS9VRFjj8c5DK2G,0.368
0.00226,https://api.spotify.com/v1/audio-analysis/5stgIBkA3UohEBsBxJbYYn,0.786,602893,0.504,trance,5stgIBkA3UohEBsBxJbYYn,0.658,11,0.255,-8.585,1,0.0676,129.974,4,https://api.spotify.com/v1/tracks/5stgIBkA3UohEBsBxJbYYn,audio_features,spotify:track:5stgIBkA3UohEBsBxJbYYn,0.396
0.135,https://api.spotify.com/v1/audio-analysis/0wYVNC09iLBVIqHB07Hckt,0.658,261093,0.878,trance,0wYVNC09iLBVIqHB07Hckt,0.591,8,0.0948,-6.834,0,0.0346,130.009,4,https://api.spotify.com/v1/tracks/0wYVNC09iLBVIqHB07Hckt,audio_features,spotify:track:0wYVNC09iLBVIqHB07Hckt,0.907
0.00569,https://api.spotify.com/v1/audio-analysis/3o6hnYHQGPs59NUQmJ1bqh,0.686,217000,0.964,trance,3o6hnYHQGPs59NUQmJ1bqh,0.0539,7,0.0876,-2.692,1,0.0611,127.941,4,https://api.spotify.com/v1/tracks/3o6hnYHQGPs59NUQmJ1bqh,audio_features,spotify:track:3o6hnYHQGPs59NUQmJ1bqh,0.41
0.0278,https://api.spotify.com/v1/audio-analysis/6bDmkpgUa2XtWt48mdCno0,0.552,212245,0.648,trance,6bDmkpgUa2XtWt48mdCno0,0.0209,4,0.124,-8.309,1,0.0392,131.982,4,https://api.spotify.com/v1/tracks/6bDmkpgUa2XtWt48mdCno0,audio_features,spotify:track:6bDmkpgUa2XtWt48mdCno0,0.731
0.174,https://api.spotify.com/v1/audio-analysis/2HSVqSlE41lcLVwkyPpPHW,0.628,640527,0.889,trance,2HSVqSlE41lcLVwkyPpPHW,0.8,9,0.153,-9.429,0,0.073,133.962,4,https://api.spotify.com/v1/tracks/2HSVqSlE41lcLVwkyPpPHW,audio_features,spotify:track:2HSVqSlE41lcLVwkyPpPHW,0.619
0.225,https://api.spotify.com/v1/audio-analysis/2kEHmTnCcKvBcADXLO40xk,0.622,219253,0.735,trance,2kEHmTnCcKvBcADXLO40xk,0.464,11,0.138,-7.538,0,0.0408,126.979,3,https://api.spotify.com/v1/tracks/2kEHmTnCcKvBcADXLO40xk,audio_features,spotify:track:2kEHmTnCcKvBcADXLO40xk,0.117
0.0782,https://api.spotify.com/v1/audio-analysis/3ViaHyJGpKtGTfCT73M6Kq,0.534,188172,0.846,trance,3ViaHyJGpKtGTfCT73M6Kq,0.0,7,0.093,-5.975,1,0.0704,134.096,4,https://api.spotify.com/v1/tracks/3ViaHyJGpKtGTfCT73M6Kq,audio_features,spotify:track:3ViaHyJGpKtGTfCT73M6Kq,0.152
2.13e-05,https://api.spotify.com/v1/audio-analysis/4qB0gG9wNEF6ria5t2FvVa,0.566,478093,0.76,trance,4qB0gG9wNEF6ria5t2FvVa,0.501,5,0.153,-8.232,0,0.031,134.991,4,https://api.spotify.com/v1/tracks/4qB0gG9wNEF6ria5t2FvVa,audio_features,spotify:track:4qB0gG9wNEF6ria5t2FvVa,0.123
0.15,https://api.spotify.com/v1/audio-analysis/5FppOG2iMfnIuMY23qRUs7,0.648,322400,0.848,trance,5FppOG2iMfnIuMY23qRUs7,0.145,1,0.036,-7.465,1,0.063,129.983,4,https://api.spotify.com/v1/tracks/5FppOG2iMfnIuMY23qRUs7,audio_features,spotify:track:5FppOG2iMfnIuMY23qRUs7,0.683
